barcode,farm_type,farm_id,sample_type,oblast,taxon_level,taxon_name,abundance,full_taxonomy
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Methanogenium organophilum,61,Archaea;Archaea_none;Euryarchaeota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanogenium;Methanogenium organophilum
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Methanogenium sp. S4BF,422,Archaea;Archaea_none;Euryarchaeota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanogenium;Methanogenium sp. S4BF
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Methanolapillus ohkumae,18,Archaea;Archaea_none;Euryarchaeota;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanolapillus;Methanolapillus ohkumae
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Methanomicrobium antiquum,17,Archaea;Archaea_none;Euryarchaeota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanomicrobium;Methanomicrobium antiquum
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Methanoregula formicica,12,Archaea;Archaea_none;Euryarchaeota;Methanomicrobia;Methanomicrobiales;Methanoregulaceae;Methanoregula;Methanoregula formicica
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Methanosarcina mazei,59,Archaea;Archaea_none;Euryarchaeota;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanosarcina;Methanosarcina mazei
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Methanospirillum hungatei,91,Archaea;Archaea_none;Euryarchaeota;Methanomicrobia;Methanomicrobiales;Methanospirillaceae;Methanospirillum;Methanospirillum hungatei
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Methylomonas denitrificans,16,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylomonas;Methylomonas denitrificans
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Moorella thermoacetica,30,Bacteria;Bacteria_none;Bacillota;Clostridia;Moorellales;Moorellaceae;Moorella;Moorella thermoacetica
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Morganella morganii,65,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Morganella;Morganella morganii
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Mucisphaera calidilacus,10,Bacteria;Bacteria_none;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;Mucisphaera;Mucisphaera calidilacus
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Mycobacterium vicinigordonae,49,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium vicinigordonae
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Neopusillimonas aromaticivorans,21,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Neopusillimonas;Neopusillimonas aromaticivorans
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Neptunomonas japonica,14,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Neptunomonas;Neptunomonas japonica
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Nitratidesulfovibrio vulgaris,111,Bacteria;Bacteria_none;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Nitratidesulfovibrio;Nitratidesulfovibrio vulgaris
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Nocardia sp. NBC_00565,54,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Nocardia;Nocardia sp. NBC_00565
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Novisyntrophococcus fermenticellae,42,Bacteria;Bacteria_none;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Novisyntrophococcus;Novisyntrophococcus fermenticellae
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Oceanihabitans sp. IOP_32,70,Bacteria;Bacteria_none;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Oceanihabitans;Oceanihabitans sp. IOP_32
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Oleidesulfovibrio alaskensis,42,Bacteria;Bacteria_none;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Oleidesulfovibrio;Oleidesulfovibrio alaskensis
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Oligella ureolytica,35,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Oligella;Oligella ureolytica
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Oscillibacter hominis,73,Bacteria;Bacteria_none;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Oscillibacter;Oscillibacter hominis
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Oxalobacter vibrioformis,19,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Oxalobacter;Oxalobacter vibrioformis
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Paenalcaligenes faecalis,16,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Paenalcaligenes;Paenalcaligenes faecalis
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Paludibacter propionicigenes,12,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Paludibacteraceae;Paludibacter;Paludibacter propionicigenes
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Paraburkholderia sp. SOS3,60,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia;Paraburkholderia sp. SOS3
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Parafannyhessea umbonata,27,Bacteria;Bacteria_none;Actinomycetota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Parafannyhessea;Parafannyhessea umbonata
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Peptoclostridium acidaminophilum,15,Bacteria;Bacteria_none;Bacillota;Clostridia;Peptostreptococcales;Peptoclostridiaceae;Peptoclostridium;Peptoclostridium acidaminophilum
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Petrimonas mucosa,50,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Dysgonomonadaceae;Petrimonas;Petrimonas mucosa
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Petrimonas sp.,124,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Dysgonomonadaceae;Petrimonas;Petrimonas sp.
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Petroclostridium sp. X23,17,Bacteria;Bacteria_none;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Petroclostridium;Petroclostridium sp. X23
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Photobacterium leiognathi,256,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Vibrionales;Vibrionaceae;Photobacterium;Photobacterium leiognathi
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Photobacterium swingsii,15,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Vibrionales;Vibrionaceae;Photobacterium;Photobacterium swingsii
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Piscinibacter gummiphilus,55,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Piscinibacter;Piscinibacter gummiphilus
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Pleomorphomonas_uncultured,61,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Pleomorphomonadaceae;Pleomorphomonas;Pleomorphomonas_uncultured
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Porphyromonas pogonae,26,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;Porphyromonas pogonae
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Priestia koreensis,63,Bacteria;Bacteria_none;Bacillota;Bacilli;Bacillales;Bacillaceae;Priestia;Priestia koreensis
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Prosthecochloris sp. CIB 2401,16,Bacteria;Bacteria_none;Chlorobiota;Chlorobiia;Chlorobiales;Chlorobiaceae;Prosthecochloris;Prosthecochloris sp. CIB 2401
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Proteiniborus sp. MB09-C3,13,Bacteria;Bacteria_none;Bacillota;Clostridia;Eubacteriales;Eubacteriales_Incertae_sedis;Proteiniborus;Proteiniborus sp. MB09-C3
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Proteiniclasticum sp. QWL-01,314,Bacteria;Bacteria_none;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Proteiniclasticum;Proteiniclasticum sp. QWL-01
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Proteiniphilum propionicum,71,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Dysgonomonadaceae;Proteiniphilum;Proteiniphilum propionicum
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Proteiniphilum saccharofermentans,75,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Dysgonomonadaceae;Proteiniphilum;Proteiniphilum saccharofermentans
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Proteus mirabilis,66,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Proteus;Proteus mirabilis
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Proteus terrae,49,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Proteus;Proteus terrae
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Pseudoalteromonas rubra,15,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas;Pseudoalteromonas rubra
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Pseudoalteromonas sp. JC3,101,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas;Pseudoalteromonas sp. JC3
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Pseudodesulfovibrio aespoeensis,25,Bacteria;Bacteria_none;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Pseudodesulfovibrio;Pseudodesulfovibrio aespoeensis
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Pseudodesulfovibrio profundus,36,Bacteria;Bacteria_none;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Pseudodesulfovibrio;Pseudodesulfovibrio profundus
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Pseudolabrys taiwanensis,43,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Pseudolabrys;Pseudolabrys taiwanensis
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Pseudomonas aeruginosa,1459,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Pseudomonas asturiensis,17,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas asturiensis
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Pseudomonas chlororaphis,34,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas chlororaphis
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Pseudomonas fluorescens,54,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fluorescens
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Pseudomonas knackmussii,19,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas knackmussii
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Pseudomonas koreensis,39,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas koreensis
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Pseudomonas lundensis,21,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas lundensis
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Pseudomonas marincola,11,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas marincola
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Pseudomonas poae,19,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas poae
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Pseudomonas putida,135,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Pseudomonas saxonica,14,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas saxonica
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Pseudomonas soli,252,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas soli
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Pseudomonas sp. ADAK18,73,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. ADAK18
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Pseudomonas sp. BSw22131,16,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. BSw22131
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Pseudomonas sp. C27(2019),2628,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. C27(2019)
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Pseudomonas sp. G2-4,63,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. G2-4
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Pseudomonas sp. HLS-6,20,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. HLS-6
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Pseudomonas sp. M30-35,35,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. M30-35
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Pseudomonas sp. MH9.2,35,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. MH9.2
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Pseudomonas sp. OIL-1,49,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. OIL-1
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Pseudomonas sp. RSB 5.4,84,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. RSB 5.4
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Pseudomonas sp. SL4(2022),36,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. SL4(2022)
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Pseudomonas synxantha,17,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas synxantha
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Pseudomonas syringae,102,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas syringae
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Pseudomonas wenzhouensis,19,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas wenzhouensis
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Pseudomonas_uncultured,18,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas_uncultured
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Psychrobacter sp. van23A,143,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Psychrobacter;Psychrobacter sp. van23A
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Purpureocillium takamizusanense,18,Eukaryota;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Ophiocordycipitaceae;Purpureocillium;Purpureocillium takamizusanense
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Pusillibacter faecalis,68,Bacteria;Bacteria_none;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Pusillibacter;Pusillibacter faecalis
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Pyramidobacter piscolens,16,Bacteria;Bacteria_none;Synergistota;Synergistia;Synergistales;Dethiosulfovibrionaceae;Pyramidobacter;Pyramidobacter piscolens
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Pyramidobacter sp. YE332,47,Bacteria;Bacteria_none;Synergistota;Synergistia;Synergistales;Dethiosulfovibrionaceae;Pyramidobacter;Pyramidobacter sp. YE332
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Qipengyuania seohaensis,219,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Qipengyuania;Qipengyuania seohaensis
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Raoultella terrigena,17,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Raoultella;Raoultella terrigena
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Rhodopseudomonas palustris,33,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas;Rhodopseudomonas palustris
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Roseburia intestinalis,88,Bacteria;Bacteria_none;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia intestinalis
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Rubripirellula lacrimiformis,17,Bacteria;Bacteria_none;Planctomycetota;Planctomycetia;Pirellulales;Pirellulaceae;Rubripirellula;Rubripirellula lacrimiformis
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Ruminiclostridium herbifermentans,22,Bacteria;Bacteria_none;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Ruminiclostridium;Ruminiclostridium herbifermentans
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Ruminiclostridium papyrosolvens,10,Bacteria;Bacteria_none;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Ruminiclostridium;Ruminiclostridium papyrosolvens
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Ruminococcus champanellensis,15,Bacteria;Bacteria_none;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcus;Ruminococcus champanellensis
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Ruthenibacterium lactatiformans,20,Bacteria;Bacteria_none;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Ruthenibacterium;Ruthenibacterium lactatiformans
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Salmonella enterica,1748,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Schaalia sp. JY-X169,52,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Schaalia;Schaalia sp. JY-X169
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Sedimentibacter sp. MB31-C6,29,Bacteria;Bacteria_none;Bacillota;Tissierellia;Tissierellia_Incertae_sedis;Tissierellia_Incertae_sedis;Sedimentibacter;Sedimentibacter sp. MB31-C6
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Sedimentibacter sp. MB35-C1,16,Bacteria;Bacteria_none;Bacillota;Tissierellia;Tissierellia_Incertae_sedis;Tissierellia_Incertae_sedis;Sedimentibacter;Sedimentibacter sp. MB35-C1
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Segatella copri,195,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Segatella;Segatella copri
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Segatella hominis,40,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Segatella;Segatella hominis
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Selenomonas timonae,36,Bacteria;Bacteria_none;Bacillota;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas;Selenomonas timonae
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Serratia liquefaciens,50,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;Serratia liquefaciens
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Serratia marcescens,1017,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;Serratia marcescens
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Serratia proteamaculans,25,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;Serratia proteamaculans
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Shewanella avicenniae,61,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;Shewanella avicenniae
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Simiaoa sunii,36,Bacteria;Bacteria_none;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Simiaoa;Simiaoa sunii
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Sinanaerobacter sp. ZZT-01,27,Bacteria;Bacteria_none;Bacillota;Clostridia;Eubacteriales;Eubacteriales Family XIII. Incertae Sedis;Sinanaerobacter;Sinanaerobacter sp. ZZT-01
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Solibaculum mannosilyticum,52,Bacteria;Bacteria_none;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Solibaculum;Solibaculum mannosilyticum
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Sorangium cellulosum,16,Bacteria;Bacteria_none;Myxococcota;Myxococcota_Incertae_sedis;Polyangiales;Polyangiaceae;Sorangium;Sorangium cellulosum
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Spartinivicinus ruber,21,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Zooshikellaceae;Spartinivicinus;Spartinivicinus ruber
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Sphaerochaeta associata,1349,Bacteria;Bacteria_none;Spirochaetota;Spirochaetia;Spirochaetales;Sphaerochaetaceae;Sphaerochaeta;Sphaerochaeta associata
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Sphaerochaeta globosa,80,Bacteria;Bacteria_none;Spirochaetota;Spirochaetia;Spirochaetales;Sphaerochaetaceae;Sphaerochaeta;Sphaerochaeta globosa
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Sphaerochaeta pleomorpha,108,Bacteria;Bacteria_none;Spirochaetota;Spirochaetia;Spirochaetales;Sphaerochaetaceae;Sphaerochaeta;Sphaerochaeta pleomorpha
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Sphaerochaeta_uncultured,570,Bacteria;Bacteria_none;Spirochaetota;Spirochaetia;Spirochaetales;Sphaerochaetaceae;Sphaerochaeta;Sphaerochaeta_uncultured
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Spongiibacter taiwanensis,16,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;Spongiibacter;Spongiibacter taiwanensis
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Staphylococcus aureus,404,Bacteria;Bacteria_none;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Stenotrophomonas maltophilia,62,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Stenotrophomonas;Stenotrophomonas maltophilia
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Streptococcus alactolyticus,170,Bacteria;Bacteria_none;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus alactolyticus
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Streptococcus parasuis,60,Bacteria;Bacteria_none;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus parasuis
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Streptococcus suis,27,Bacteria;Bacteria_none;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus suis
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Streptomyces nigra,223,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces nigra
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Streptomyces sp. CMB-StM0423,104,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces sp. CMB-StM0423
barcode23,Pig,pig #8,Native,Mykolaiv Oblast,species,Streptomyces sp. NBC_01727,143,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces sp. NBC_01727
